contest_id	in_contest_id	name	type	points	rating	tags
911	B	Two Cakes	PROGRAMMING	-1	1200	binary search/brute force/implementation
909	A	Generate Login	PROGRAMMING	500.0	1000	brute force/greedy/sortings
907	A	Masha and Bears	PROGRAMMING	500.0	1300	brute force/implementation
906	C	Party	PROGRAMMING	1250.0	2400	bitmasks/brute force/dp/graphs
906	B	Seating of Students	PROGRAMMING	1250.0	2200	brute force/constructive algorithms/math
898	F	Restoring the Expression	PROGRAMMING	2500.0	2300	brute force/hashing/math
898	B	Proper Nutrition	PROGRAMMING	750.0	1100	brute force/implementation/number theory
903	E	Swapping Characters	PROGRAMMING	-1	2200	brute force/hashing/implementation/strings
900	C	Remove Extra One	PROGRAMMING	1500.0	1700	brute force/data structures/math
897	B	Chtholly's request	PROGRAMMING	1000.0	1300	brute force
895	A	Pizza Separation	PROGRAMMING	500.0	1200	brute force/implementation
893	B	Beautiful Divisors	PROGRAMMING	-1	1000	brute force/implementation
894	D	Ralph And His Tour in Binary Country	PROGRAMMING	2000.0	2200	brute force/data structures/trees
894	A	QAQ	PROGRAMMING	500.0	800	brute force/dp
891	A	Pride	PROGRAMMING	500.0	1500	brute force/dp/greedy/math/number theory
886	A	ACM ICPC	PROGRAMMING	500.0	1000	brute force
888	A	Local Extrema	PROGRAMMING	-1	800	brute force/implementation
887	C	Solution for Cube	PROGRAMMING	1500.0	1500	brute force/implementation
887	B	Cubes for Masha	PROGRAMMING	1000.0	1300	brute force/implementation
877	B	Nikita and string	PROGRAMMING	1000.0	1500	brute force/dp
883	H	Palindromic Cut	PROGRAMMING	-1	1800	brute force/implementation/strings
875	A	Classroom Watch	PROGRAMMING	500.0	1200	brute force/math
870	D	Something with XOR Queries	PROGRAMMING	2250.0	2000	brute force/interactive/probabilities
870	A	Search for Pretty Integers	PROGRAMMING	500.0	900	brute force/implementation
873	E	Awards For Contestants	PROGRAMMING	-1	2300	brute force/data structures/dp
869	D	The Overdosing Ubiquity	PROGRAMMING	2250.0	2800	brute force/dfs and similar/graphs
869	A	The Artful Expedient	PROGRAMMING	500.0	1100	brute force/implementation
868	D	Huge Strings	PROGRAMMING	1500.0	2200	bitmasks/brute force/dp/implementation/strings
868	C	Qualification Rounds	PROGRAMMING	1000.0	1500	bitmasks/brute force/constructive algorithms/dp
868	A	Bark to Unlock	PROGRAMMING	250.0	900	brute force/implementation/strings
865	F	Egg Roulette	PROGRAMMING	3000.0	3300	bitmasks/brute force/divide and conquer/math/meet-in-the-middle
865	E	Hex Dyslexia	PROGRAMMING	2500.0	3300	bitmasks/brute force/dp/graphs
864	B	Polycarp and Letters	PROGRAMMING	1000.0	1000	brute force/implementation/strings
855	B	Marvolo Gaunt's Ring	PROGRAMMING	1000.0	1500	brute force/data structures/dp
855	A	Tom Riddle's Diary	PROGRAMMING	500.0	800	brute force/implementation/strings
863	B	Kayaking	PROGRAMMING	-1	1500	brute force/greedy/sortings
863	A	Quasi-palindrome	PROGRAMMING	-1	900	brute force/implementation
858	B	Which floor?	PROGRAMMING	750.0	1500	brute force/implementation
858	A	k-rounding	PROGRAMMING	750.0	1100	brute force/math/number theory
859	B	Lazy Security Guard	PROGRAMMING	750.0	1000	brute force/geometry/math
856	A	Set Theory	PROGRAMMING	-1	1600	brute force/constructive algorithms
854	A	Fraction	PROGRAMMING	500.0	800	brute force/constructive algorithms/math
846	C	Four Segments	PROGRAMMING	-1	1800	brute force/data structures/dp
846	B	Math Show	PROGRAMMING	-1	1800	brute force/greedy
846	A	Curriculum Vitae	PROGRAMMING	-1	1500	brute force/implementation
850	E	Random Elections	PROGRAMMING	2000.0	2800	bitmasks/brute force/divide and conquer/fft/math
850	A	Five Dimensional Points	PROGRAMMING	500.0	1700	brute force/geometry/math
852	I	Dating	PROGRAMMING	-1	2300	brute force/dfs and similar/graphs/trees
852	A	Digits	PROGRAMMING	-1	2500	brute force/implementation/math
849	B	Tell Your World	PROGRAMMING	1000.0	1600	brute force/geometry
842	A	Kirill And The Game	PROGRAMMING	500.0	1200	brute force/two pointers
843	B	Interactive LowerBound	PROGRAMMING	1000.0	2000	brute force/interactive/probabilities
845	B	Luba And The Ticket	PROGRAMMING	-1	1600	brute force/greedy/implementation
841	A	Generous Kefa	PROGRAMMING	500.0	900	brute force/implementation
839	E	Mother of Dragons	PROGRAMMING	2500.0	2700	brute force/graphs/math/meet-in-the-middle
839	B	Game of the Rows	PROGRAMMING	1000.0	1900	brute force/greedy/implementation
838	A	Binary Blocks	PROGRAMMING	-1	1400	brute force
837	F	Prefix Sums	PROGRAMMING	-1	2400	binary search/brute force/combinatorics/math/matrices
837	C	Two Seals	PROGRAMMING	-1	1500	brute force/implementation
837	B	Flag of Berland	PROGRAMMING	-1	1600	brute force/implementation
835	D	Palindromic characteristics	PROGRAMMING	1500.0	1900	brute force/dp/hashing/strings
833	C	Ever-Hungry Krakozyabra	PROGRAMMING	1500.0	2700	brute force/combinatorics/greedy/math
825	B	Five-In-a-Row	PROGRAMMING	-1	1600	brute force/implementation
831	C	Jury Marks	PROGRAMMING	1000.0	1700	brute force/constructive algorithms
830	C	Bamboo Partition	PROGRAMMING	1500.0	2300	brute force/data structures/implementation/math/number theory/sortings/two pointers
830	A	Office Keys	PROGRAMMING	500.0	1800	binary search/brute force/dp/greedy/sortings
822	D	My pretty girl Noora	PROGRAMMING	1750.0	1800	brute force/dp/greedy/math/number theory
822	B	Crossword solving	PROGRAMMING	750.0	1000	brute force/implementation/strings
818	C	Sofa Thief	PROGRAMMING	-1	2000	brute force/implementation
821	B	Okabe and Banana Trees	PROGRAMMING	1000.0	1300	brute force/math
816	A	Karen and Morning	PROGRAMMING	500.0	1000	brute force/implementation
815	C	Karen and Supermarket	PROGRAMMING	1500.0	2400	brute force/dp/trees
815	B	Karen and Test	PROGRAMMING	1250.0	2200	brute force/combinatorics/constructive algorithms/math
815	A	Karen and Game	PROGRAMMING	500.0	1700	brute force/greedy/implementation
817	C	Really Big Numbers	PROGRAMMING	-1	1600	binary search/brute force/dp/math
814	C	An impassioned circulation of affection	PROGRAMMING	1750.0	1600	brute force/dp/strings/two pointers
813	B	The Golden Age	PROGRAMMING	-1	1800	brute force/math
812	B	Sagheer, the Hausmeister	PROGRAMMING	1000.0	1600	bitmasks/brute force/dp
811	A	Vladik and Courtesy	PROGRAMMING	500.0	800	brute force/implementation
794	A	Bank Robbery	PROGRAMMING	500.0	800	brute force/implementation
799	D	Field expansion	PROGRAMMING	2000.0	2100	brute force/dp/meet-in-the-middle
799	A	Carrot Cakes	PROGRAMMING	500.0	1100	brute force/implementation
807	B	T-Shirt Hunt	PROGRAMMING	1000.0	1300	brute force/implementation
773	B	Dynamic Problem Scoring	PROGRAMMING	1000.0	2000	brute force/greedy
804	D	Expected diameter of a tree	PROGRAMMING	2000.0	2500	binary search/brute force/dfs and similar/dp/sortings/trees
798	B	Mike and strings	PROGRAMMING	1000.0	1300	brute force/dp/strings
798	A	Mike and palindrome	PROGRAMMING	500.0	1000	brute force/constructive algorithms/strings
801	A	Vicious Keyboard	PROGRAMMING	500.0	1100	brute force
797	E	Array Queries	PROGRAMMING	-1	2000	brute force/data structures/dp
796	A	Buying A House	PROGRAMMING	500.0	800	brute force/implementation
784	E	Twisted Circuit	PROGRAMMING	-1	2000	*special/brute force/implementation
789	B	Masha and geometric depression	PROGRAMMING	1000.0	1700	brute force/implementation/math
787	A	The Monster	PROGRAMMING	500.0	1200	brute force/math/number theory
785	E	Anton and Permutation	PROGRAMMING	2500.0	2200	brute force/data structures
769	D	k-Interesting Pairs Of Integers	PROGRAMMING	2000.0	1700	*special/bitmasks/brute force/meet-in-the-middle
778	C	Peterson Polyglot	PROGRAMMING	1500.0	2500	brute force/dfs and similar/dsu/hashing/strings/trees
778	B	Bitwise Formula	PROGRAMMING	1000.0	1800	bitmasks/brute force/dfs and similar/expression parsing/implementation
779	B	Weird Rounding	PROGRAMMING	1000.0	1100	brute force/greedy
777	E	Hanoi Factory	PROGRAMMING	2500.0	2000	brute force/data structures/dp/greedy/sortings
776	C	Molly's Chemicals	PROGRAMMING	1500.0	1800	binary search/brute force/data structures/implementation/math
776	A	A Serial Killer	PROGRAMMING	500.0	900	brute force/implementation/strings
768	F	Barrels and boxes	PROGRAMMING	2250.0	2300	brute force/combinatorics/math/number theory/probabilities
768	C	Jon Snow and his Favourite Number	PROGRAMMING	1250.0	1800	brute force/dp/implementation/sortings
767	B	The Queue	PROGRAMMING	1250.0	2100	brute force/greedy
765	G	Math, math everywhere	PROGRAMMING	3500.0	3200	brute force/dp/math/meet-in-the-middle/number theory
766	C	Mahmoud and a Message	PROGRAMMING	1500.0	1700	brute force/dp/greedy/strings
764	A	Taymyr is calling you	PROGRAMMING	500.0	800	brute force/implementation/math
763	C	Timofey and remoduling	PROGRAMMING	1500.0	2600	brute force/implementation/math/number theory
761	F	Dasha and Photos	PROGRAMMING	3000.0	2600	brute force/data structures/dp/implementation
761	D	Dasha and Very Difficult Problem	PROGRAMMING	2000.0	1700	binary search/brute force/constructive algorithms/greedy/sortings
761	C	Dasha and Password	PROGRAMMING	1500.0	1500	brute force/dp/implementation
761	B	Dasha and friends	PROGRAMMING	1000.0	1300	brute force/implementation/math
761	A	Dasha and Stairs	PROGRAMMING	500.0	1000	brute force/constructive algorithms/implementation/math
756	D	Bacterial Melee	PROGRAMMING	2000.0	2400	brute force/combinatorics/dp/string suffix structures
758	F	Geometrical Progression	PROGRAMMING	3000.0	2400	brute force/math/number theory
758	B	Blown Garland	PROGRAMMING	1000.0	1100	brute force/implementation/number theory
755	A	PolandBall and Hypothesis	PROGRAMMING	500.0	800	brute force/graphs/math/number theory
757	E	Bash Plays with Functions	PROGRAMMING	2500.0	2500	brute force/combinatorics/dp/number theory
754	E	Dasha and cyclic table	PROGRAMMING	2500.0	2600	bitmasks/brute force/fft/strings/trees
754	C	Vladik and chat	PROGRAMMING	1500.0	2200	brute force/constructive algorithms/dp/implementation/strings
754	B	Ilya and tic-tac-toe game	PROGRAMMING	1000.0	1100	brute force/implementation
750	G	New Year and Binary Tree Paths	PROGRAMMING	3250.0	3200	bitmasks/brute force/combinatorics/dp
750	D	New Year and Fireworks	PROGRAMMING	1500.0	1900	brute force/data structures/dfs and similar/dp/implementation
750	A	New Year and Hurry	PROGRAMMING	500.0	800	binary search/brute force/implementation/math
753	C	Interactive Bulls and Cows (Hard)	PROGRAMMING	1500.0	2500	brute force/constructive algorithms/interactive
753	B	Interactive Bulls and Cows (Easy)	PROGRAMMING	1000.0	1600	brute force/constructive algorithms/implementation
749	B	Parallelogram is Back	PROGRAMMING	1000.0	1200	brute force/constructive algorithms/geometry
747	F	Igor and Interesting Numbers	PROGRAMMING	2500.0	2500	brute force/combinatorics/dp/math
747	A	Display Size	PROGRAMMING	500.0	800	brute force/math
744	C	Hongcow Buys a Deck of Cards	PROGRAMMING	1750.0	2400	bitmasks/brute force/dp
743	E	Vladik and cards	PROGRAMMING	2500.0	2200	binary search/bitmasks/brute force/dp
743	C	Vladik and fractions	PROGRAMMING	1250.0	1500	brute force/constructive algorithms/math/number theory
742	B	Arpa’s obvious problem and Mehrdad’s terrible solution	PROGRAMMING	1000.0	1500	brute force/math/number theory
739	E	Gosha is hunting	PROGRAMMING	2500.0	3000	brute force/data structures/dp/flows/math/probabilities/sortings
740	A	Alyona and copybooks	PROGRAMMING	500.0	1300	brute force/implementation
734	B	Anton and Digits	PROGRAMMING	750.0	800	brute force/greedy/implementation/math
725	E	Too Much Money	PROGRAMMING	2500.0	2600	brute force/greedy
725	C	Hidden Word	PROGRAMMING	1500.0	1600	brute force/constructive algorithms/implementation/strings
732	A	Buy a Shovel	PROGRAMMING	500.0	800	brute force/constructive algorithms/implementation/math
731	F	Video Cards	PROGRAMMING	3000.0	1900	brute force/data structures/implementation/math/number theory
731	D	80-th Level Archeology	PROGRAMMING	2000.0	2200	brute force/data structures/greedy/sortings
727	A	Transformation: from A to B	PROGRAMMING	1000.0	1000	brute force/dfs and similar/math
724	B	Batch Sort	PROGRAMMING	1000.0	1500	brute force/greedy/implementation/math
722	A	Broken Clock	PROGRAMMING	500.0	1300	brute force/implementation
711	A	Bus to Udayland	PROGRAMMING	500.0	800	brute force/implementation
710	F	String Set Queries	PROGRAMMING	-1	2400	brute force/data structures/hashing/interactive/string suffix structures/strings
710	B	Optimal Point on a Line	PROGRAMMING	-1	1400	brute force/sortings
706	A	Beru-taxi	PROGRAMMING	500.0	900	brute force/geometry/implementation
704	A	Thor	PROGRAMMING	500.0	1600	brute force/data structures/implementation
702	B	Powers of Two	PROGRAMMING	-1	1500	brute force/data structures/implementation/math
698	D	Limak and Shooting Points	PROGRAMMING	2000.0	2600	brute force/geometry/math
697	B	Barnicle	PROGRAMMING	1000.0	1400	brute force/implementation/math/strings
696	A	Lorenzo Von Matterhorn	PROGRAMMING	500.0	1500	brute force/data structures/implementation/trees
691	F	Couple Cover	PROGRAMMING	-1	2200	brute force/dp/number theory
689	A	Mike and Cellphone	PROGRAMMING	500.0	1400	brute force/constructive algorithms/implementation
687	D	Dividing Kingdom II	PROGRAMMING	2000.0	2500	brute force/data structures/dsu/graphs/sortings
685	E	Travelling Through the Snow Queen's Kingdom	PROGRAMMING	2500.0	2800	bitmasks/brute force/divide and conquer/graphs
685	D	Kay and Eternity	PROGRAMMING	2000.0	2600	brute force/implementation/sortings
685	A	Robbers' watch	PROGRAMMING	500.0	1700	brute force/combinatorics/dp/math
681	B	Economy Game	PROGRAMMING	1000.0	1300	brute force
679	D	Bear and Chase	PROGRAMMING	2000.0	2900	brute force/dfs and similar/graphs/implementation/math/probabilities
677	E	Vanya and Balloons	PROGRAMMING	2250.0	2300	binary search/brute force/dp/implementation
675	B	Restoring Painting	PROGRAMMING	1000.0	1400	brute force/constructive algorithms/math
670	F	Restore a Number	PROGRAMMING	2500.0	2300	brute force/constructive algorithms/strings
670	D1	Magic Powder - 1	PROGRAMMING	1000.0	1400	binary search/brute force/implementation
670	A	Holidays	PROGRAMMING	500.0	900	brute force/constructive algorithms/greedy/math
666	D	Chain Reaction	PROGRAMMING	2000.0	3000	brute force/geometry
641	C	Little Artem and Dance	PROGRAMMING	1000.0	1800	brute force/constructive algorithms/implementation
665	B	Shopping	PROGRAMMING	-1	1400	brute force
662	C	Binary Table	PROGRAMMING	2250.0	2600	bitmasks/brute force/divide and conquer/dp/fft/math
662	E	To Hack or not to Hack	PROGRAMMING	2250.0	3100	brute force/dp/greedy
638	D	Three-dimensional Turtle Super Computer 	PROGRAMMING	2000.0	1800	brute force/dfs and similar/graphs
653	C	Bear and Up-Down	PROGRAMMING	1500.0	1900	brute force/implementation
653	B	Bear and Compressing	PROGRAMMING	1000.0	1300	brute force/dfs and similar/dp/strings
653	A	Bear and Three Balls	PROGRAMMING	500.0	900	brute force/implementation/sortings
645	A	Amity Assessment	PROGRAMMING	500.0	1200	brute force/constructive algorithms/implementation
637	C	Promocodes with Mistakes	PROGRAMMING	1500.0	1400	*special/brute force/constructive algorithms/implementation
650	B	Image Preview	PROGRAMMING	1000.0	1900	binary search/brute force/dp/two pointers
631	A	Interview	PROGRAMMING	500.0	900	brute force/implementation
632	F	Magic Matrix	PROGRAMMING	-1	2400	brute force/divide and conquer/graphs/matrices/trees
632	D	Longest Subsequence	PROGRAMMING	-1	2100	brute force/math/number theory
632	B	Alice, Bob, Two Teams	PROGRAMMING	-1	1400	brute force/constructive algorithms
635	A	Orchestra	PROGRAMMING	500.0	1100	brute force/implementation
633	D	Fibonacci-ish	PROGRAMMING	1750.0	2000	brute force/dp/hashing/implementation/math
633	B	A Trivial Problem	PROGRAMMING	500.0	1300	brute force/constructive algorithms/math/number theory
633	A	Ebony and Ivory	PROGRAMMING	250.0	1100	brute force/math/number theory
629	B	Far Relative’s Problem	PROGRAMMING	1000.0	1100	brute force
629	A	Far Relative’s Birthday Cake	PROGRAMMING	500.0	800	brute force/combinatorics/constructive algorithms/implementation
626	D	Jerry's Protest	PROGRAMMING	1500.0	1800	brute force/combinatorics/dp/probabilities
626	C	Block Towers	PROGRAMMING	1000.0	1600	brute force/greedy/math/number theory
626	A	Robot Sequence	PROGRAMMING	500.0	1000	brute force/implementation
621	D	Rat Kwesh and Cheese	PROGRAMMING	2000.0	2400	brute force/constructive algorithms/math
613	B	Skills	PROGRAMMING	1250.0	1900	binary search/brute force/dp/greedy/sortings/two pointers
614	A	Link/Cut Tree	PROGRAMMING	500.0	1500	brute force/implementation
611	B	New Year and Old Property	PROGRAMMING	750.0	1300	bitmasks/brute force/implementation
612	A	The Text Splitting	PROGRAMMING	-1	1300	brute force/implementation/strings
602	A	Two Bases	PROGRAMMING	500.0	1100	brute force/implementation
599	D	Spongebob and Squares	PROGRAMMING	2000.0	1900	brute force/math
598	E	Chocolate Bar	PROGRAMMING	-1	2000	brute force/dp
594	C	Edo and Magnets	PROGRAMMING	1500.0	2300	brute force/greedy/implementation/two pointers
593	A	2Char	PROGRAMMING	250.0	1200	brute force/implementation
585	A	Gennady the Dentist	PROGRAMMING	500.0	1800	brute force/implementation
584	D	Dima and Lisa	PROGRAMMING	2000.0	1800	brute force/math/number theory
581	D	Three Logos	PROGRAMMING	2000.0	1700	bitmasks/brute force/constructive algorithms/geometry/implementation/math
580	A	Kefa and First Steps	PROGRAMMING	750.0	900	brute force/dp/implementation
578	B	"Or" Game	PROGRAMMING	500.0	1700	brute force/greedy
579	B	Finding Team Member	PROGRAMMING	500.0	1300	brute force/implementation/sortings
575	C	Party	PROGRAMMING	-1	2700	bitmasks/brute force/graph matchings
574	B	Bear and Three Musketeers	PROGRAMMING	1000.0	1500	brute force/dfs and similar/graphs/hashing
568	D	Sign Posts	PROGRAMMING	2250.0	2800	brute force/geometry/math
568	A	Primes or Palindromes?	PROGRAMMING	500.0	1600	brute force/implementation/math/number theory
559	A	Gerald's Hexagon	PROGRAMMING	500.0	1600	brute force/geometry/math
558	C	Amr and Chemistry	PROGRAMMING	1500.0	1900	brute force/graphs/greedy/math/shortest paths
558	A	Lala Land and Apple Trees	PROGRAMMING	500.0	1100	brute force/implementation/sortings
557	C	Arthur and Table	PROGRAMMING	1500.0	1900	brute force/data structures/dp/greedy/math/sortings
556	B	Case of Fake Numbers	PROGRAMMING	250.0	1100	brute force/implementation
554	B	Ohana Cleans Up	PROGRAMMING	500.0	1200	brute force/greedy/strings
554	A	Kyoya and Photobooks	PROGRAMMING	250.0	900	brute force/math/strings
552	E	Vanya and Brackets	PROGRAMMING	2500.0	2100	brute force/dp/expression parsing/greedy/implementation/strings
552	D	Vanya and Triangles	PROGRAMMING	2000.0	1900	brute force/combinatorics/data structures/geometry/math/sortings
552	C	Vanya and Scales	PROGRAMMING	1500.0	1900	brute force/dp/greedy/math/meet-in-the-middle/number theory
551	B	ZgukistringZ	PROGRAMMING	1250.0	1800	brute force/constructive algorithms/implementation/strings
551	A	GukiZ and Contest	PROGRAMMING	500.0	800	brute force/implementation/sortings
550	C	Divisibility by Eight	PROGRAMMING	1000.0	1500	brute force/dp/math
550	B	Preparing Olympiad	PROGRAMMING	750.0	1400	bitmasks/brute force
550	A	Two Substrings	PROGRAMMING	1000.0	1500	brute force/dp/greedy/implementation/strings
548	B	Mike and Fun	PROGRAMMING	1000.0	1400	brute force/dp/greedy/implementation
548	A	Mike and Fax	PROGRAMMING	500.0	1100	brute force/implementation/strings
547	A	Mike and Frog	PROGRAMMING	750.0	2200	brute force/greedy/implementation/math
546	C	Soldier and Cards	PROGRAMMING	1250.0	1400	brute force/dfs and similar/games
546	B	Soldier and Badges	PROGRAMMING	1000.0	1200	brute force/greedy/implementation/sortings
546	A	Soldier and Bananas	PROGRAMMING	500.0	800	brute force/implementation/math
538	A	Cutting Banner	PROGRAMMING	500.0	1400	brute force/implementation
538	F	A Heap of Heaps	PROGRAMMING	2500.0	2200	brute force/data structures/math/sortings
538	D	Weird Chess	PROGRAMMING	1500.0	1800	brute force/constructive algorithms/implementation
538	C	Tourist's Notes	PROGRAMMING	1500.0	1600	binary search/brute force/greedy/implementation/math
535	B	Tavas and SaDDas	PROGRAMMING	1000.0	1100	bitmasks/brute force/combinatorics/implementation
535	A	Tavas and Nafas	PROGRAMMING	500.0	1000	brute force/implementation
526	C	Om Nom and Candies	PROGRAMMING	1250.0	2000	brute force/greedy/math
526	A	King of Thieves	PROGRAMMING	500.0	1300	brute force/implementation
525	E	Anya and Cubes	PROGRAMMING	3000.0	2100	binary search/bitmasks/brute force/dp/math/meet-in-the-middle
529	B	Group Photo 2 (online mirror version)	PROGRAMMING	500.0	1900	brute force/greedy/sortings
528	D	Fuzzy Search	PROGRAMMING	2000.0	2500	bitmasks/brute force/fft
518	F	Pasha and Pipe	PROGRAMMING	2500.0	2300	binary search/brute force/combinatorics/dp/implementation
515	B	Drazil and His Happy Friends	PROGRAMMING	1000.0	1300	brute force/dsu/meet-in-the-middle/number theory
514	B	Han Solo and Lazer Gun	PROGRAMMING	1000.0	1400	brute force/data structures/geometry/implementation/math
513	G1	Inversions problem	PROGRAMMING	3.0	1800	brute force/dfs and similar/dp/meet-in-the-middle
513	B1	Permutations	PROGRAMMING	3.0	1400	brute force
510	D	Fox And Jumping	PROGRAMMING	2000.0	1900	bitmasks/brute force/dp/math
509	A	Maximum in Table	PROGRAMMING	-1	800	brute force/implementation
508	A	Pasha and Pixels	PROGRAMMING	500.0	1100	brute force
506	D	Mr. Kitayuta's Colorful Graph	PROGRAMMING	1750.0	2400	brute force/dfs and similar/dsu/graphs
505	A	Mr. Kitayuta's Gift	PROGRAMMING	500.0	1100	brute force/implementation/strings
496	C	Removing Columns	PROGRAMMING	1750.0	1500	brute force/constructive algorithms/implementation
496	B	Secret Combination	PROGRAMMING	1000.0	1500	brute force/constructive algorithms/implementation
496	A	Minimum Difficulty	PROGRAMMING	500.0	900	brute force/implementation/math
497	D	Gears	PROGRAMMING	2000.0	2900	brute force/geometry/math
493	C	Vasya and Basketball	PROGRAMMING	2000.0	1600	binary search/brute force/data structures/implementation/sortings/two pointers
490	E	Restoring Increasing Sequence	PROGRAMMING	2000.0	2000	binary search/brute force/greedy/implementation
490	D	Chocolate	PROGRAMMING	2000.0	1900	brute force/dfs and similar/math/meet-in-the-middle/number theory
490	C	Hacking Cypher	PROGRAMMING	1500.0	1700	brute force/math/number theory/strings
488	B	Candy Boxes	PROGRAMMING	1500.0	1900	brute force/constructive algorithms/math
488	A	Giga Tower	PROGRAMMING	500.0	1100	brute force
487	A	Fight the Monster	PROGRAMMING	500.0	1800	binary search/brute force/implementation
489	D	Unbearable Controversy of Being	PROGRAMMING	2000.0	1700	brute force/combinatorics/dfs and similar/graphs
486	C	Palindrome Transformation	PROGRAMMING	1500.0	1700	brute force/greedy/implementation
485	B	Valuable Resources	PROGRAMMING	500.0	1300	brute force/greedy
483	A	Counterexample 	PROGRAMMING	500.0	1100	brute force/implementation/math/number theory
479	B	Towers	PROGRAMMING	1000.0	1400	brute force/constructive algorithms/greedy/implementation/sortings
479	A	Expression	PROGRAMMING	500.0	1000	brute force/math
478	E	Wavy numbers	PROGRAMMING	2500.0	2900	brute force/dfs and similar/meet-in-the-middle/sortings
476	B	Dreamoon and WiFi	PROGRAMMING	1500.0	1300	bitmasks/brute force/combinatorics/dp/math/probabilities
475	D	CGCDSSQ	PROGRAMMING	2000.0	2000	brute force/data structures/math
475	C	Kamal-ol-molk's Painting	PROGRAMMING	1500.0	2100	brute force/constructive algorithms/greedy
475	B	Strongly Connected City	PROGRAMMING	1000.0	1400	brute force/dfs and similar/graphs/implementation
474	C	Captain Marmot	PROGRAMMING	1500.0	2000	brute force/geometry
471	C	MUH and House of Cards	PROGRAMMING	2000.0	1700	binary search/brute force/greedy/math
467	B	Fedor and New Game	PROGRAMMING	1000.0	1100	bitmasks/brute force/constructive algorithms/implementation
466	C	Number of Ways	PROGRAMMING	1500.0	1700	binary search/brute force/data structures/dp/two pointers
466	B	Wonder Room	PROGRAMMING	1000.0	2000	brute force/math
464	B	Restore Cube 	PROGRAMMING	1500.0	2000	brute force/geometry
463	E	Caisa and Tree	PROGRAMMING	2500.0	2100	brute force/dfs and similar/math/number theory/trees
463	B	Caisa and Pylons	PROGRAMMING	1000.0	1100	brute force/implementation/math
463	A	Caisa and Sugar	PROGRAMMING	500.0	1200	brute force/implementation
462	A	Appleman and Easy Task	PROGRAMMING	500.0	1000	brute force/implementation
460	E	Roland and Rose	PROGRAMMING	2500.0	2700	brute force/geometry/math/sortings
460	D	Little Victor and Set	PROGRAMMING	2000.0	2300	brute force/constructive algorithms/math
460	B	Little Dima and Equation	PROGRAMMING	1000.0	1500	brute force/implementation/math/number theory
460	A	Vasya and Socks	PROGRAMMING	500.0	900	brute force/implementation/math
457	C	Elections	PROGRAMMING	1500.0	2100	brute force
453	B	Little Pony and Harmony Chest	PROGRAMMING	1000.0	2000	bitmasks/brute force/dp
452	B	4-point polyline	PROGRAMMING	1000.0	1800	brute force/constructive algorithms/geometry/trees
452	A	Eevee	PROGRAMMING	500.0	1000	brute force/implementation/strings
451	C	Predict Outcome of the Game	PROGRAMMING	1500.0	1700	brute force/implementation/math
448	E	Divisors	PROGRAMMING	3000.0	2200	brute force/dfs and similar/implementation/number theory
448	D	Multiplication Table	PROGRAMMING	2000.0	1800	binary search/brute force
446	B	DZY Loves Modification	PROGRAMMING	1500.0	2000	brute force/data structures/greedy
442	A	Borya and Hanabi	PROGRAMMING	500.0	1700	bitmasks/brute force/implementation
443	B	Kolya and Tandem Repeat	PROGRAMMING	1000.0	1500	brute force/implementation/strings
436	F	Banners	PROGRAMMING	3000.0	3000	brute force/data structures/dp
439	C	Devu and Partitioning of the Array	PROGRAMMING	1500.0	1700	brute force/constructive algorithms/implementation/number theory
440	C	One-Based Arithmetic	PROGRAMMING	1500.0	1800	brute force/dfs and similar/divide and conquer
435	D	Special Grid	PROGRAMMING	2000.0	2000	brute force/dp/greedy
433	A	Kitahara Haruki's Gift	PROGRAMMING	500.0	1100	brute force/implementation
431	B	Shower Line	PROGRAMMING	1500.0	1200	brute force/implementation
432	B	Football Kit	PROGRAMMING	1000.0	1200	brute force/greedy/implementation
430	B	Balls Game	PROGRAMMING	1000.0	1400	brute force/two pointers
425	A	Sereja and Swaps	PROGRAMMING	500.0	1500	brute force/sortings
424	D	Biathlon Track	PROGRAMMING	2500.0	2300	binary search/brute force/constructive algorithms/data structures/dp
416	B	Art Union	PROGRAMMING	1000.0	1300	brute force/dp/implementation
409	H	A + B Strikes Back	PROGRAMMING	-1	1500	*special/brute force/constructive algorithms/dsu/implementation
407	C	Curious Array	PROGRAMMING	2000.0	2500	brute force/combinatorics/implementation/math
407	A	Triangle	PROGRAMMING	500.0	1600	brute force/geometry/implementation/math
402	C	Searching for Graph	PROGRAMMING	1500.0	1500	brute force/constructive algorithms/graphs
402	B	Trees in a Row	PROGRAMMING	1000.0	1400	brute force/implementation
401	D	Roman and Numbers	PROGRAMMING	2000.0	2000	bitmasks/brute force/combinatorics/dp/number theory
400	B	Inna and New Matrix of Candies	PROGRAMMING	1000.0	1200	brute force/implementation/schedules
391	D1	Supercollider	PROGRAMMING	3.0	-1	brute force
391	C1	The Tournament	PROGRAMMING	4.0	-1	brute force
391	B	Word Folding	PROGRAMMING	5.0	-1	brute force
394	D	Physical Education and Buns	PROGRAMMING	2000.0	-1	brute force/implementation/math
394	A	Counting Sticks	PROGRAMMING	500.0	-1	brute force/implementation
387	B	George and Round	PROGRAMMING	1000.0	1200	brute force/greedy/two pointers
385	C	Bear and Prime Numbers	PROGRAMMING	1500.0	1700	binary search/brute force/data structures/dp/implementation/math/number theory
385	B	Bear and Strings	PROGRAMMING	1000.0	1200	brute force/greedy/implementation/math/strings
